tcin,week_start,sales,orders,receipts,oh_start,oh_end,source
95285661,2027-09-19,1914.423,2222.9295995662033,2217.2530970024295,10379.27840694075,10682.108503943178,controller
95285661,2027-09-26,1941.771451612903,2245.025395922906,2255.3392035007937,10682.108503943178,10995.676255831067,controller
95285661,2027-10-03,2010.1425806451612,2327.9841049783,2238.545196490057,10995.676255831067,11224.078871675963,controller
95285661,2027-10-10,2010.1425806451612,2313.708941487994,2222.9295995662033,11224.078871675963,11436.865890597006,controller
95285661,2027-10-17,2010.1425806451612,2300.409752805429,2245.025395922906,11436.865890597006,11671.748705874752,controller
95285661,2027-10-24,2010.1425806451612,2285.7295768505696,2327.9841049783,11671.748705874752,11989.590230207892,controller
95285661,2027-10-31,2096.2932258064516,2395.090449321684,2313.708941487994,11989.590230207892,12207.005945889434,controller
95285661,2027-11-07,2110.6516666666666,2403.0396283819105,2300.409752805429,12207.005945889434,12396.764032028195,controller
95285661,2027-11-14,2110.6516666666666,2391.179747998238,2285.7295768505696,12396.764032028195,12571.841942212099,controller
95285661,2027-11-21,2110.6516666666666,2380.2373786117437,2395.090449321684,12571.841942212099,12856.280724867116,controller
95285661,2027-11-28,2170.9559677419356,2452.9164063087087,2403.0396283819105,12856.280724867116,13088.364385507091,controller
95285661,2027-12-05,2216.184193548387,2506.2535162283875,2391.179747998238,13088.364385507091,13263.359939956943,controller
95285661,2027-12-12,2216.184193548387,2495.316294075272,2380.2373786117437,13263.359939956943,13427.413125020299,controller
95285661,2027-12-19,2216.184193548387,2485.062970008812,2452.9164063087087,13427.413125020299,13664.145337780621,controller
95285661,2027-12-26,1899.5864516129034,1995.3705938080661,2506.2535162283875,13664.145337780621,14270.812402396105,controller
95285661,2028-01-02,0.0,0.0,2495.316294075272,14270.812402396105,16766.128696471376,controller
95285661,2028-01-09,0.0,0.0,2485.062970008812,16766.128696471376,19251.19166648019,controller
95285661,2028-01-16,0.0,0.0,1995.3705938080661,19251.19166648019,21246.562260288258,controller
